0,200.39024427351745,0.0
1,195.40023029669132,0.0
2,190.41074024329615,0.0
3,185.42181640788658,0.0
4,180.43350575766132,0.0
5,175.4458605952275,0.0
6,170.45893933730787,0.0
7,165.47280743372912,0.0
8,160.48753845704033,0.0
9,155.50321540083985,0.0
10,150.5199322349037,0.0
11,145.53779577827885,0.0
12,140.55692796870596,0.0
13,135.57746862956247,0.0
14,130.59957886608976,0.0
15,125.62344526401112,0.0
16,120.64928512013654,0.0
17,115.67735301259275,0.0
18,110.70794912742264,0.0
19,105.741429912783,0.0
20,100.77822185373186,0.0
21,95.818839483684,0.0
22,90.86390922693124,0.0
23,85.91420138719792,0.0
24,80.97067370350824,0.0
25,76.03453162872775,0.0
26,71.10731326663947,0.0
27,66.19101147436864,0.0
28,61.28825336065631,0.0
29,56.40257086339239,0.0
30,51.53882032022076,0.0
31,46.703854230673514,0.0
32,41.907636535600524,0.0
33,37.16517186829626,0.0
34,32.5,0.0
35,27.95084971874737,0.0
36,23.58495283014151,0.0
37,19.525624189766635,0.0
38,16.00781059358212,0.0
39,13.46291201783626,0.0
40,12.5,0.0
41,13.46291201783626,0.0
42,16.00781059358212,0.0
43,19.525624189766635,0.0
44,23.58495283014151,0.0
45,27.95084971874737,0.0
46,32.5,0.0
47,37.16517186829626,0.0
48,41.907636535600524,0.0
49,46.703854230673514,0.0
50,51.53882032022076,0.0
51,56.40257086339239,0.0
52,61.28825336065631,0.0
53,66.19101147436864,0.0
54,71.10731326663947,0.0
55,76.03453162872775,0.0
56,80.97067370350824,0.0
57,85.91420138719792,0.0
58,90.86390922693124,0.0
59,95.818839483684,0.0
60,100.77822185373186,0.0
61,105.741429912783,0.0
62,110.70794912742264,0.0
63,115.67735301259275,0.0
64,120.64928512013654,0.0
65,125.62344526401112,0.0
66,130.59957886608976,0.0
67,135.57746862956247,0.0
68,140.55692796870596,0.0
69,145.53779577827885,0.0
70,150.5199322349037,0.0
71,155.50321540083985,0.0
72,160.48753845704033,0.0
73,165.47280743372912,0.0
74,170.45893933730787,0.0
75,175.4458605952275,0.0
76,180.43350575766132,0.0
77,185.42181640788658,0.0
78,190.41074024329615,0.0
79,195.40023029669132,0.0
80,200.39024427351745,0.0
81,205.3807439854087,0.0
82,210.37169486411426,0.0
83,215.3630655428177,0.0
84,220.35482749420308,0.0
85,225.34695471649934,0.0
86,230.3394234602492,0.0
87,235.33221198977415,0.0
88,240.32530037430516,0.0
89,245.31867030456527,0.0
90,250.31230493125983,0.0
91,255.3061887224828,0.0
92,260.30030733750584,0.0
93,265.2946475147963,0.0
94,270.28919697242804,0.0
95,275.2839443193155,0.0
96,280.27887897592285,0.0
97,285.27399110329003,0.0
98,290.269271539376,0.0
99,295.2647117418538,0.0
100,300.26030373660785,0.0
101,305.2560400712818,0.0
102,310.25191377330776,0.0
103,315.24791831192164,0.0
104,320.2440475637291,0.0
105,325.24029578144217,0.0
106,330.23665756544955,0.0
107,335.23312783792716,0.0
108,340.2297018192268,0.0
109,345.2263750063138,0.0
110,350.2231431530475,0.0
111,355.2200022521254,0.0
112,360.2169485185282,0.0
113,365.2139783743224,0.0
114,370.2110884346929,0.0
115,375.20827549509085,0.0
116,380.20553651939366,0.0
117,385.2028686289862,0.0
118,390.2002690926802,0.0
119,395.1977353173978,0.0
